# time(ms)  distance  kmc-step
                 0.37760      1507       3776000
                 0.37770      1515       3777000
                 0.37780      1496       3778000
                 0.37790      1496       3779000
                 0.37800      1511       3780000
                 0.37810      1512       3781000
                 0.37820      1508       3782000
                 0.37830      1502       3783000
                 0.37840      1502       3784000
                 0.37850      1490       3785000
                 0.37860      1487       3786000
                 0.37870      1493       3787000
                 0.37880      1510       3788000
                 0.37890      1502       3789000
                 0.37900      1496       3790000
                 0.37910      1489       3791000
                 0.37920      1488       3792000
                 0.37930      1478       3793000
                 0.37940      1482       3794000
                 0.37950      1460       3795000
                 0.37960      1463       3796000
                 0.37970      1465       3797000
                 0.37980      1448       3798000
                 0.37990      1454       3799000
                 0.38000      1450       3800000
                 0.38010      1448       3801000
                 0.38020      1447       3802000
                 0.38030      1458       3803000
                 0.38040      1452       3804000
                 0.38050      1462       3805000
                 0.38060      1461       3806000
                 0.38070      1457       3807000
                 0.38080      1468       3808000
                 0.38090      1468       3809000
                 0.38100      1473       3810000
                 0.38110      1473       3811000
                 0.38120      1464       3812000
                 0.38130      1464       3813000
                 0.38140      1449       3814000
                 0.38150      1444       3815000
                 0.38160      1449       3816000
                 0.38170      1431       3817000
                 0.38180      1424       3818000
                 0.38190      1425       3819000
                 0.38200      1417       3820000
                 0.38210      1411       3821000
                 0.38220      1407       3822000
                 0.38230      1410       3823000
                 0.38240      1406       3824000
                 0.38250      1407       3825000
                 0.38260      1394       3826000
                 0.38270      1388       3827000
                 0.38280      1376       3828000
                 0.38290      1361       3829000
                 0.38300      1340       3830000
                 0.38310      1331       3831000
                 0.38320      1340       3832000
                 0.38330      1329       3833000
                 0.38340      1320       3834000
                 0.38350      1309       3835000
                 0.38360      1326       3836000
                 0.38370      1322       3837000
                 0.38380      1317       3838000
                 0.38390      1328       3839000
                 0.38400      1332       3840000
                 0.38410      1323       3841000
                 0.38420      1317       3842000
                 0.38430      1309       3843000
                 0.38440      1296       3844000
                 0.38450      1275       3845000
                 0.38460      1264       3846000
                 0.38470      1278       3847000
                 0.38480      1280       3848000
                 0.38490      1265       3849000
                 0.38500      1264       3850000
                 0.38510      1246       3851000
                 0.38520      1259       3852000
                 0.38530      1248       3853000
                 0.38540      1236       3854000
                 0.38550      1224       3855000
                 0.38560      1220       3856000
                 0.38570      1224       3857000
                 0.38580      1219       3858000
                 0.38590      1221       3859000
                 0.38600      1204       3860000
                 0.38610      1207       3861000
                 0.38620      1205       3862000
                 0.38630      1190       3863000
                 0.38640      1177       3864000
                 0.38650      1167       3865000
                 0.38660      1148       3866000
                 0.38670      1145       3867000
                 0.38680      1136       3868000
                 0.38690      1133       3869000
                 0.38700      1118       3870000
                 0.38710      1105       3871000
                 0.38720      1101       3872000
                 0.38730      1096       3873000
                 0.38740      1090       3874000
                 0.38750      1082       3875000
                 0.38760      1065       3876000
                 0.38770      1049       3877000
                 0.38780      1029       3878000
                 0.38790      1027       3879000
                 0.38800      1015       3880000
                 0.38810      1004       3881000
                 0.38820      1011       3882000
                 0.38830      1012       3883000
                 0.38840       992       3884000
                 0.38850       991       3885000
                 0.38860       996       3886000
                 0.38870       988       3887000
                 0.38880       974       3888000
                 0.38890       971       3889000
                 0.38900       964       3890000
                 0.38910       960       3891000
                 0.38920       947       3892000
                 0.38930       947       3893000
                 0.38940       937       3894000
                 0.38950       931       3895000
                 0.38960       926       3896000
                 0.38970       913       3897000
                 0.38980       909       3898000
                 0.38990       901       3899000
                 0.39000       904       3900000
                 0.39010       900       3901000
                 0.39020       894       3902000
                 0.39030       893       3903000
                 0.39040       883       3904000
                 0.39050       860       3905000
                 0.39060       846       3906000
                 0.39070       846       3907000
                 0.39080       843       3908000
                 0.39090       840       3909000
                 0.39100       832       3910000
                 0.39110       817       3911000
                 0.39120       811       3912000
                 0.39130       810       3913000
                 0.39140       803       3914000
                 0.39150       797       3915000
                 0.39160       803       3916000
                 0.39170       789       3917000
                 0.39180       778       3918000
                 0.39190       774       3919000
                 0.39200       761       3920000
                 0.39210       749       3921000
                 0.39220       745       3922000
                 0.39230       747       3923000
                 0.39240       732       3924000
                 0.39250       714       3925000
                 0.39260       702       3926000
                 0.39270       686       3927000
                 0.39280       681       3928000
                 0.39290       666       3929000
                 0.39300       659       3930000
                 0.39310       660       3931000
                 0.39320       638       3932000
                 0.39330       625       3933000
                 0.39340       611       3934000
                 0.39350       606       3935000
                 0.39360       605       3936000
                 0.39370       592       3937000
                 0.39380       573       3938000
                 0.39390       556       3939000
                 0.39400       551       3940000
                 0.39410       541       3941000
                 0.39420       525       3942000
                 0.39430       502       3943000
                 0.39440       488       3944000
                 0.39450       480       3945000
                 0.39460       473       3946000
                 0.39470       459       3947000
                 0.39480       447       3948000
                 0.39490       436       3949000
                 0.39500       429       3950000
                 0.39510       417       3951000
                 0.39520       398       3952000
                 0.39530       390       3953000
                 0.39540       373       3954000
                 0.39550       378       3955000
                 0.39560       361       3956000
                 0.39570       342       3957000
                 0.39580       328       3958000
                 0.39590       315       3959000
                 0.39600       301       3960000
                 0.39610       294       3961000
                 0.39620       281       3962000
                 0.39630       282       3963000
                 0.39640       262       3964000
                 0.39650       264       3965000
                 0.39660       272       3966000
                 0.39670       270       3967000
                 0.39680       256       3968000
                 0.39690       241       3969000
                 0.39700       238       3970000
                 0.39710       218       3971000
                 0.39720       198       3972000
                 0.39730       199       3973000
                 0.39740       193       3974000
                 0.39750       186       3975000
                 0.39760       179       3976000
                 0.39770       169       3977000
                 0.39780       158       3978000
                 0.39790       149       3979000
                 0.39800       132       3980000
                 0.39810       127       3981000
                 0.39820       120       3982000
                 0.39830       109       3983000
                 0.39840       101       3984000
                 0.39850        96       3985000
                 0.39860        91       3986000
                 0.39870        84       3987000
                 0.39880        76       3988000
                 0.39890        57       3989000
                 0.39900        43       3990000
                 0.39910        25       3991000
                 0.39920        15       3992000
                 0.39930        19       3993000
                 0.39940        10       3994000
                 0.39950         1       3995000
                 0.39960       -11       3996000
                 0.39970       -21       3997000
                 0.39980       -40       3998000
                 0.39990       -58       3999000
                 0.40000       -58       4000000
                 0.40010       -81       4001000
                 0.40020       -91       4002000
                 0.40030      -110       4003000
                 0.40040      -132       4004000
                 0.40050      -144       4005000
                 0.40060      -144       4006000
                 0.40070      -149       4007000
                 0.40080      -157       4008000
                 0.40090      -163       4009000
                 0.40100      -168       4010000
                 0.40110      -184       4011000
                 0.40120      -195       4012000
                 0.40130      -201       4013000
                 0.40140      -204       4014000
                 0.40150      -210       4015000
                 0.40160      -207       4016000
                 0.40170      -215       4017000
                 0.40180      -240       4018000
                 0.40190      -255       4019000
                 0.40200      -264       4020000
                 0.40210      -275       4021000
                 0.40220      -280       4022000
                 0.40230      -280       4023000
                 0.40240      -289       4024000
                 0.40250      -289       4025000
                 0.40260      -290       4026000
                 0.40270      -303       4027000
                 0.40280      -315       4028000
                 0.40290      -320       4029000
                 0.40300      -339       4030000
                 0.40310      -358       4031000
                 0.40320      -376       4032000
                 0.40330      -393       4033000
                 0.40340      -399       4034000
                 0.40350      -410       4035000
                 0.40360      -422       4036000
                 0.40370      -425       4037000
                 0.40380      -442       4038000
                 0.40390      -446       4039000
                 0.40400      -455       4040000
                 0.40410      -455       4041000
                 0.40420      -467       4042000
                 0.40430      -476       4043000
                 0.40440      -503       4044000
                 0.40450      -491       4045000
                 0.40460      -507       4046000
                 0.40470      -527       4047000
                 0.40480      -545       4048000
                 0.40490      -561       4049000
                 0.40500      -574       4050000
                 0.40510      -582       4051000
                 0.40520      -595       4052000
                 0.40530      -613       4053000
                 0.40540      -645       4054000
                 0.40550      -649       4055000
                 0.40560      -669       4056000
                 0.40570      -686       4057000
                 0.40580      -698       4058000
                 0.40590      -712       4059000
                 0.40600      -721       4060000
                 0.40610      -739       4061000
                 0.40620      -756       4062000
                 0.40630      -758       4063000
                 0.40640      -759       4064000
                 0.40650      -768       4065000
                 0.40660      -772       4066000
                 0.40670      -777       4067000
                 0.40680      -793       4068000
                 0.40690      -795       4069000
                 0.40700      -802       4070000
                 0.40710      -810       4071000
                 0.40720      -811       4072000
                 0.40730      -831       4073000
                 0.40740      -837       4074000
                 0.40750      -844       4075000
                 0.40760      -858       4076000
                 0.40770      -866       4077000
                 0.40780      -871       4078000
                 0.40790      -872       4079000
                 0.40800      -867       4080000
                 0.40810      -865       4081000
                 0.40820      -858       4082000
                 0.40830      -865       4083000
                 0.40840      -875       4084000
                 0.40850      -891       4085000
                 0.40860      -903       4086000
                 0.40870      -903       4087000
                 0.40880      -913       4088000
                 0.40890      -922       4089000
                 0.40900      -932       4090000
                 0.40910      -945       4091000
                 0.40920      -952       4092000
                 0.40930      -967       4093000
                 0.40940      -991       4094000
                 0.40950     -1005       4095000
                 0.40960     -1021       4096000
                 0.40970     -1038       4097000
                 0.40980     -1043       4098000
                 0.40990     -1049       4099000
                 0.41000     -1058       4100000
                 0.41010     -1080       4101000
                 0.41020     -1089       4102000
                 0.41030     -1097       4103000
                 0.41040     -1102       4104000
                 0.41050     -1107       4105000
                 0.41060     -1114       4106000
                 0.41070     -1123       4107000
                 0.41080     -1121       4108000
                 0.41090     -1119       4109000
                 0.41100     -1127       4110000
                 0.41110     -1130       4111000
                 0.41120     -1128       4112000
                 0.41130     -1146       4113000
                 0.41140     -1161       4114000
                 0.41150     -1180       4115000
                 0.41160     -1179       4116000
                 0.41170     -1183       4117000
                 0.41180     -1198       4118000
                 0.41190     -1214       4119000
                 0.41200     -1228       4120000
                 0.41210     -1233       4121000
                 0.41220     -1244       4122000
                 0.41230     -1260       4123000
                 0.41240     -1264       4124000
                 0.41250     -1270       4125000
                 0.41260     -1273       4126000
                 0.41270     -1274       4127000
                 0.41280     -1293       4128000
                 0.41290     -1299       4129000
                 0.41300     -1296       4130000
                 0.41310     -1311       4131000
                 0.41320     -1322       4132000
                 0.41330     -1338       4133000
                 0.41340     -1336       4134000
                 0.41350     -1351       4135000
                 0.41360     -1358       4136000
                 0.41370     -1360       4137000
                 0.41380     -1377       4138000
                 0.41390     -1395       4139000
                 0.41400     -1400       4140000
                 0.41410     -1404       4141000
                 0.41420     -1402       4142000
                 0.41430     -1408       4143000
                 0.41440     -1416       4144000
                 0.41450     -1416       4145000
                 0.41460     -1402       4146000
                 0.41470     -1406       4147000
                 0.41480     -1414       4148000
                 0.41490     -1419       4149000
                 0.41500     -1423       4150000
                 0.41510     -1434       4151000
                 0.41520     -1438       4152000
                 0.41530     -1447       4153000
                 0.41540     -1455       4154000
                 0.41550     -1464       4155000
                 0.41560     -1459       4156000
                 0.41570     -1471       4157000
                 0.41580     -1477       4158000
                 0.41590     -1478       4159000
                 0.41600     -1486       4160000
                 0.41610     -1510       4161000
                 0.41620     -1515       4162000
                 0.41630     -1523       4163000
                 0.41640     -1528       4164000
                 0.41650     -1528       4165000
                 0.41660     -1537       4166000
                 0.41670     -1543       4167000
                 0.41680     -1542       4168000
                 0.41690     -1537       4169000
                 0.41700     -1545       4170000
                 0.41710     -1551       4171000
                 0.41720     -1555       4172000
                 0.41730     -1573       4173000
                 0.41740     -1571       4174000
                 0.41750     -1579       4175000
                 0.41760     -1597       4176000
                 0.41770     -1608       4177000
                 0.41780     -1605       4178000
                 0.41790     -1613       4179000
                 0.41800     -1631       4180000
                 0.41810     -1644       4181000
                 0.41820     -1638       4182000
                 0.41830     -1651       4183000
                 0.41840     -1658       4184000
                 0.41850     -1669       4185000
                 0.41860     -1677       4186000
                 0.41870     -1663       4187000
                 0.41880     -1665       4188000
                 0.41890     -1659       4189000
                 0.41900     -1674       4190000
                 0.41910     -1680       4191000
                 0.41920     -1684       4192000
                 0.41930     -1683       4193000
                 0.41940     -1694       4194000
                 0.41950     -1689       4195000
                 0.41960     -1682       4196000
                 0.41970     -1695       4197000
                 0.41980     -1699       4198000
                 0.41990     -1707       4199000
                 0.42000     -1711       4200000
                 0.42010     -1715       4201000
                 0.42020     -1722       4202000
                 0.42030     -1716       4203000
                 0.42040     -1724       4204000
                 0.42050     -1722       4205000
                 0.42060     -1730       4206000
                 0.42070     -1721       4207000
                 0.42080     -1718       4208000
                 0.42090     -1722       4209000
                 0.42100     -1728       4210000
                 0.42110     -1736       4211000
                 0.42120     -1733       4212000
                 0.42130     -1725       4213000
                 0.42140     -1740       4214000
                 0.42150     -1751       4215000
                 0.42160     -1752       4216000
                 0.42170     -1759       4217000
                 0.42180     -1746       4218000
                 0.42190     -1742       4219000
                 0.42200     -1746       4220000
                 0.42210     -1736       4221000
                 0.42220     -1738       4222000
                 0.42230     -1739       4223000
                 0.42240     -1756       4224000
                 0.42250     -1760       4225000
                 0.42260     -1763       4226000
                 0.42270     -1751       4227000
                 0.42280     -1744       4228000
                 0.42290     -1745       4229000
                 0.42300     -1751       4230000
                 0.42310     -1742       4231000
                 0.42320     -1745       4232000
                 0.42330     -1756       4233000
                 0.42340     -1759       4234000
                 0.42350     -1772       4235000
                 0.42360     -1768       4236000
                 0.42370     -1782       4237000
                 0.42380     -1788       4238000
                 0.42390     -1797       4239000
                 0.42400     -1800       4240000
                 0.42410     -1792       4241000
                 0.42420     -1791       4242000
                 0.42430     -1788       4243000
                 0.42440     -1802       4244000
                 0.42450     -1811       4245000
                 0.42460     -1809       4246000
                 0.42470     -1795       4247000
                 0.42480     -1794       4248000
                 0.42490     -1791       4249000
                 0.42500     -1796       4250000
                 0.42510     -1797       4251000
                 0.42520     -1805       4252000
                 0.42530     -1799       4253000
                 0.42540     -1793       4254000
                 0.42550     -1808       4255000
                 0.42560     -1803       4256000
                 0.42570     -1796       4257000
                 0.42580     -1801       4258000
                 0.42590     -1799       4259000
                 0.42600     -1796       4260000
                 0.42610     -1795       4261000
                 0.42620     -1790       4262000
                 0.42630     -1785       4263000
                 0.42640     -1789       4264000
                 0.42650     -1777       4265000
                 0.42660     -1770       4266000
                 0.42670     -1761       4267000
                 0.42680     -1759       4268000
                 0.42690     -1747       4269000
                 0.42700     -1745       4270000
                 0.42710     -1744       4271000
                 0.42720     -1738       4272000
                 0.42730     -1734       4273000
                 0.42740     -1744       4274000
                 0.42750     -1757       4275000
                 0.42760     -1755       4276000
                 0.42770     -1755       4277000
                 0.42780     -1756       4278000
                 0.42790     -1750       4279000
                 0.42800     -1742       4280000
                 0.42810     -1728       4281000
                 0.42820     -1707       4282000
                 0.42830     -1696       4283000
                 0.42840     -1702       4284000
                 0.42850     -1704       4285000
                 0.42860     -1698       4286000
                 0.42870     -1693       4287000
                 0.42880     -1689       4288000
                 0.42890     -1687       4289000
                 0.42900     -1694       4290000
                 0.42910     -1693       4291000
                 0.42920     -1688       4292000
                 0.42930     -1681       4293000
                 0.42940     -1675       4294000
                 0.42950     -1680       4295000
                 0.42960     -1683       4296000
                 0.42970     -1678       4297000
                 0.42980     -1691       4298000
                 0.42990     -1685       4299000
                 0.43000     -1688       4300000
                 0.43010     -1681       4301000
                 0.43020     -1683       4302000
                 0.43030     -1690       4303000
                 0.43040     -1677       4304000
                 0.43050     -1682       4305000
                 0.43060     -1678       4306000
                 0.43070     -1657       4307000
                 0.43080     -1657       4308000
                 0.43090     -1655       4309000
                 0.43100     -1647       4310000
                 0.43110     -1641       4311000
                 0.43120     -1629       4312000
                 0.43130     -1624       4313000
                 0.43140     -1625       4314000
                 0.43150     -1620       4315000
                 0.43160     -1614       4316000
                 0.43170     -1606       4317000
                 0.43180     -1598       4318000
                 0.43190     -1586       4319000
                 0.43200     -1584       4320000
                 0.43210     -1579       4321000
                 0.43220     -1573       4322000
                 0.43230     -1565       4323000
                 0.43240     -1573       4324000
                 0.43250     -1569       4325000
                 0.43260     -1562       4326000
                 0.43270     -1565       4327000
                 0.43280     -1554       4328000
                 0.43290     -1550       4329000
                 0.43300     -1541       4330000
                 0.43310     -1528       4331000
                 0.43320     -1533       4332000
                 0.43330     -1527       4333000
                 0.43340     -1530       4334000
                 0.43350     -1531       4335000
                 0.43360     -1521       4336000
                 0.43370     -1510       4337000
                 0.43380     -1505       4338000
                 0.43390     -1494       4339000
                 0.43400     -1494       4340000
                 0.43410     -1488       4341000
                 0.43420     -1488       4342000
                 0.43430     -1484       4343000
                 0.43440     -1478       4344000
                 0.43450     -1469       4345000
                 0.43460     -1457       4346000
                 0.43470     -1448       4347000
                 0.43480     -1446       4348000
                 0.43490     -1441       4349000
                 0.43500     -1448       4350000
                 0.43510     -1440       4351000
                 0.43520     -1435       4352000
                 0.43530     -1442       4353000
                 0.43540     -1440       4354000
                 0.43550     -1426       4355000
                 0.43560     -1424       4356000
                 0.43570     -1422       4357000
                 0.43580     -1412       4358000
                 0.43590     -1403       4359000
                 0.43600     -1400       4360000
                 0.43610     -1384       4361000
                 0.43620     -1374       4362000
                 0.43630     -1367       4363000
                 0.43640     -1355       4364000
                 0.43650     -1344       4365000
                 0.43660     -1340       4366000
                 0.43670     -1341       4367000
                 0.43680     -1335       4368000
                 0.43690     -1325       4369000
                 0.43700     -1315       4370000
                 0.43710     -1317       4371000
                 0.43720     -1322       4372000
                 0.43730     -1316       4373000
                 0.43740     -1311       4374000
                 0.43750     -1296       4375000
                 0.43760     -1294       4376000
                 0.43770     -1301       4377000
                 0.43780     -1301       4378000
                 0.43790     -1283       4379000
                 0.43800     -1284       4380000
                 0.43810     -1273       4381000
                 0.43820     -1267       4382000
                 0.43830     -1261       4383000
                 0.43840     -1255       4384000
                 0.43850     -1255       4385000
                 0.43860     -1258       4386000
                 0.43870     -1257       4387000
                 0.43880     -1249       4388000
                 0.43890     -1237       4389000
                 0.43900     -1229       4390000
                 0.43910     -1215       4391000
                 0.43920     -1207       4392000
                 0.43930     -1192       4393000
                 0.43940     -1184       4394000
                 0.43950     -1164       4395000
                 0.43960     -1155       4396000
                 0.43970     -1138       4397000
                 0.43980     -1120       4398000
                 0.43990     -1118       4399000
                 0.44000     -1103       4400000
                 0.44010     -1109       4401000
                 0.44020     -1105       4402000
                 0.44030     -1093       4403000
                 0.44040     -1083       4404000
                 0.44050     -1068       4405000
                 0.44060     -1057       4406000
                 0.44070     -1042       4407000
                 0.44080     -1039       4408000
                 0.44090     -1021       4409000
                 0.44100     -1008       4410000
                 0.44110     -1008       4411000
                 0.44120      -989       4412000
                 0.44130      -979       4413000
                 0.44140      -970       4414000
                 0.44150      -967       4415000
                 0.44160      -960       4416000
                 0.44170      -962       4417000
                 0.44180      -948       4418000
                 0.44190      -937       4419000
                 0.44200      -932       4420000
                 0.44210      -934       4421000
                 0.44220      -917       4422000
                 0.44230      -893       4423000
                 0.44240      -884       4424000
                 0.44250      -877       4425000
                 0.44260      -880       4426000
                 0.44270      -869       4427000
                 0.44280      -865       4428000
                 0.44290      -861       4429000
                 0.44300      -832       4430000
                 0.44310      -825       4431000
                 0.44320      -821       4432000
                 0.44330      -811       4433000
                 0.44340      -808       4434000
                 0.44350      -789       4435000
                 0.44360      -773       4436000
                 0.44370      -764       4437000
                 0.44380      -770       4438000
                 0.44390      -758       4439000
                 0.44400      -750       4440000
                 0.44410      -749       4441000
                 0.44420      -734       4442000
                 0.44430      -715       4443000
                 0.44440      -707       4444000
                 0.44450      -694       4445000
                 0.44460      -691       4446000
                 0.44470      -684       4447000
                 0.44480      -669       4448000
                 0.44490      -657       4449000
                 0.44500      -650       4450000
                 0.44510      -645       4451000
                 0.44520      -630       4452000
                 0.44530      -626       4453000
                 0.44540      -607       4454000
                 0.44550      -595       4455000
                 0.44560      -603       4456000
                 0.44570      -590       4457000
                 0.44580      -570       4458000
                 0.44590      -555       4459000
                 0.44600      -539       4460000
                 0.44610      -535       4461000
                 0.44620      -523       4462000
                 0.44630      -519       4463000
                 0.44640      -505       4464000
                 0.44650      -492       4465000
                 0.44660      -497       4466000
                 0.44670      -473       4467000
                 0.44680      -475       4468000
                 0.44690      -446       4469000
                 0.44700      -434       4470000
                 0.44710      -424       4471000
                 0.44720      -415       4472000
                 0.44730      -418       4473000
                 0.44740      -409       4474000
                 0.44750      -390       4475000
                 0.44760      -383       4476000
                 0.44770      -376       4477000
                 0.44780      -353       4478000
                 0.44790      -340       4479000
                 0.44800      -328       4480000
                 0.44810      -303       4481000
                 0.44820      -292       4482000
                 0.44830      -285       4483000
                 0.44840      -270       4484000
                 0.44850      -260       4485000
                 0.44860      -255       4486000
                 0.44870      -247       4487000
                 0.44880      -238       4488000
                 0.44890      -227       4489000
                 0.44900      -202       4490000
                 0.44910      -201       4491000
                 0.44920      -182       4492000
                 0.44930      -172       4493000
                 0.44940      -154       4494000
                 0.44950      -154       4495000
                 0.44960      -156       4496000
                 0.44970      -150       4497000
                 0.44980      -133       4498000
                 0.44990      -119       4499000
                 0.45000      -102       4500000
                 0.45010       -88       4501000
                 0.45020       -88       4502000
                 0.45030       -85       4503000
                 0.45040       -56       4504000
                 0.45050       -43       4505000
                 0.45060       -36       4506000
                 0.45070       -27       4507000
                 0.45080       -14       4508000
                 0.45090         1       4509000
                 0.45100         9       4510000
                 0.45110        25       4511000
                 0.45120        24       4512000
                 0.45130        31       4513000
                 0.45140        37       4514000
                 0.45150        52       4515000
                 0.45160        59       4516000
                 0.45170        68       4517000
                 0.45180        90       4518000
                 0.45190       103       4519000
                 0.45200       116       4520000
                 0.45210       131       4521000
                 0.45220       137       4522000
                 0.45230       149       4523000
                 0.45240       162       4524000
                 0.45250       175       4525000
                 0.45260       190       4526000
                 0.45270       207       4527000
                 0.45280       218       4528000
                 0.45290       237       4529000
                 0.45300       248       4530000
                 0.45310       254       4531000
                 0.45320       269       4532000
                 0.45330       286       4533000
                 0.45340       309       4534000
                 0.45350       334       4535000
                 0.45360       341       4536000
                 0.45370       353       4537000
                 0.45380       366       4538000
                 0.45390       380       4539000
                 0.45400       385       4540000
                 0.45410       402       4541000
                 0.45420       417       4542000
                 0.45430       419       4543000
                 0.45440       436       4544000
                 0.45450       452       4545000
                 0.45460       459       4546000
                 0.45470       471       4547000
                 0.45480       469       4548000
                 0.45490       489       4549000
                 0.45500       497       4550000
                 0.45510       508       4551000
                 0.45520       519       4552000
                 0.45530       539       4553000
                 0.45540       549       4554000
                 0.45550       572       4555000
                 0.45560       579       4556000
                 0.45570       590       4557000
                 0.45580       607       4558000
                 0.45590       639       4559000
                 0.45600       639       4560000
                 0.45610       661       4561000
                 0.45620       671       4562000
                 0.45630       676       4563000
                 0.45640       689       4564000
                 0.45650       709       4565000
                 0.45660       711       4566000
                 0.45670       721       4567000
                 0.45680       742       4568000
                 0.45690       759       4569000
                 0.45700       763       4570000
                 0.45710       777       4571000
                 0.45720       785       4572000
                 0.45730       801       4573000
                 0.45740       799       4574000
                 0.45750       802       4575000
                 0.45760       829       4576000
                 0.45770       825       4577000
                 0.45780       841       4578000
                 0.45790       846       4579000
                 0.45800       853       4580000
                 0.45810       861       4581000
                 0.45820       870       4582000
                 0.45830       871       4583000
                 0.45840       879       4584000
                 0.45850       896       4585000
                 0.45860       904       4586000
                 0.45870       902       4587000
                 0.45880       909       4588000
                 0.45890       916       4589000
                 0.45900       929       4590000
                 0.45910       931       4591000
                 0.45920       942       4592000
                 0.45930       957       4593000
                 0.45940       975       4594000
                 0.45950       996       4595000
                 0.45960       994       4596000
                 0.45970       993       4597000
                 0.45980      1007       4598000
                 0.45990      1035       4599000
                 0.46000      1051       4600000
                 0.46010      1053       4601000
                 0.46020      1053       4602000
                 0.46030      1071       4603000
                 0.46040      1068       4604000
                 0.46050      1076       4605000
                 0.46060      1078       4606000
                 0.46070      1090       4607000
                 0.46080      1096       4608000
                 0.46090      1097       4609000
                 0.46100      1103       4610000
                 0.46110      1122       4611000
                 0.46120      1122       4612000
                 0.46130      1119       4613000
                 0.46140      1123       4614000
                 0.46150      1132       4615000
                 0.46160      1137       4616000
                 0.46170      1135       4617000
                 0.46180      1143       4618000
                 0.46190      1153       4619000
                 0.46200      1176       4620000
                 0.46210      1182       4621000
                 0.46220      1183       4622000
                 0.46230      1195       4623000
                 0.46240      1199       4624000
                 0.46250      1203       4625000
                 0.46260      1199       4626000
                 0.46270      1210       4627000
                 0.46280      1220       4628000
                 0.46290      1235       4629000
                 0.46300      1230       4630000
                 0.46310      1232       4631000
                 0.46320      1240       4632000
                 0.46330      1244       4633000
                 0.46340      1247       4634000
                 0.46350      1263       4635000
                 0.46360      1272       4636000
                 0.46370      1280       4637000
                 0.46380      1286       4638000
                 0.46390      1286       4639000
                 0.46400      1292       4640000
                 0.46410      1302       4641000
                 0.46420      1303       4642000
                 0.46430      1312       4643000
                 0.46440      1322       4644000
                 0.46450      1321       4645000
                 0.46460      1337       4646000
                 0.46470      1334       4647000
                 0.46480      1338       4648000
                 0.46490      1342       4649000
                 0.46500      1342       4650000
                 0.46510      1348       4651000
                 0.46520      1354       4652000
                 0.46530      1350       4653000
                 0.46540      1349       4654000
                 0.46550      1356       4655000
                 0.46560      1362       4656000
                 0.46570      1361       4657000
                 0.46580      1362       4658000
                 0.46590      1365       4659000
                 0.46600      1365       4660000
                 0.46610      1378       4661000
                 0.46620      1364       4662000
                 0.46630      1363       4663000
                 0.46640      1355       4664000
                 0.46650      1357       4665000
                 0.46660      1372       4666000
                 0.46670      1371       4667000
                 0.46680      1371       4668000
                 0.46690      1365       4669000
                 0.46700      1380       4670000
                 0.46710      1390       4671000
                 0.46720      1405       4672000
                 0.46730      1415       4673000
                 0.46740      1414       4674000
                 0.46750      1414       4675000
                 0.46760      1416       4676000
                 0.46770      1430       4677000
                 0.46780      1428       4678000
                 0.46790      1433       4679000
                 0.46800      1441       4680000
                 0.46810      1451       4681000
                 0.46820      1455       4682000
                 0.46830      1457       4683000
                 0.46840      1461       4684000
                 0.46850      1459       4685000
                 0.46860      1470       4686000
                 0.46870      1473       4687000
                 0.46880      1479       4688000
                 0.46890      1481       4689000
                 0.46900      1485       4690000
                 0.46910      1493       4691000
                 0.46920      1510       4692000
                 0.46930      1514       4693000
                 0.46940      1512       4694000
